x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
-2.6795,0.12582,0.00830119,10.262,0.8051781972249349,0.7564878731966018,0.6745964134561604,0.9273631310462952,,,,,-0.0047559442750071,-0.087933444629574,-0.0297218253763276,D0369
0.0779152,-0.0764258,0.0059442,9.506,0.8035235325495402,0.8413971602916718,0.6347644329071045,0.951526701450348,,,,,-0.0074396034629253,-0.0187184997400666,-0.0236646335397381,D0370
-1.1604,0.21047,0.0229487,10.547,1.34401330947876,1.177299783627192,1.1547313394217655,1.1435135102272034,,,,,-0.0110704849186041,0.185662954563253,0.1119849165188497,D0371
-1.84587,0.00911574,0.0454358,10.593,1.281310228506724,2.023070883750916,0.9044107188438548,0.6402847915887833,,,,,0.0122417975401291,-0.0258828311003329,0.0082094097961089,D0372
-0.388358,-0.18818,0.0177986,9.704,1.2786631345748902,1.1603622178236643,1.422691978257278,0.8450581097602844,,,,,-0.0078906362729543,-0.0624930840223374,-0.2881298310676357,D0375
0.56535,-0.0655531,0.0394181,11.076,1.4009394923845926,1.6686424354712168,1.082027269848462,0.6441143846511841,,,,,0.0028894578119028,0.0116477190606085,-0.0028843634499935,D0378
1.35421,0.0105927,0.00621444,8.479,0.8052045802275339,0.7243845681349437,0.6703339722649805,1.1824111690123875,,,,,0.0029722348598712,-0.0344371437460739,0.0109480412356788,D0379
0.57223,-0.0113039,0.0190048,9.648,1.287223490079244,1.156257043282191,1.3369610104067573,0.8944479942321777,,,,,-0.0048734379670247,0.0409203667729266,-0.0326676017430145,D0380
-1.26492,-0.0323373,0.00529885,10.149,0.8031400700410207,0.8652454415957133,0.6244232582634893,0.9622276830673218,,,,,0.010703712590456,0.0533800678639291,-0.0236034144763834,D0381
-1.13823,-0.0675743,0.00760981,10.497,2.4982305546601613,0.4693712711334228,0.7894012301132597,0.9132556145389876,,,,,-0.0014643741311178,0.0920369967593435,-0.0614385281078284,D0382
-1.55633,0.0270782,0.0419863,10.203,1.4041370431582132,1.6472956558068594,1.0979914634392178,0.65004558801651,,,,,0.0053699996818802,-0.0477148301037559,0.0155062727353652,D0384
-0.760541,-0.0925703,0.0238462,10.446,1.3898407061894735,1.6039214849472043,1.165731952108186,0.7007960700988769,,,,,-0.0043379503826487,0.0181672326605838,-0.0095924645720515,D0386
-1.87525,0.080835,0.0398935,8.825,1.4061640977859498,1.6391028900941214,1.1020932680573956,0.6512451028823852,,,,,-0.0140027975872039,-0.2033454129310883,0.0129824207469937,D0387
-0.0873924,0.0583095,0.0205816,9.377,1.438062890370687,1.233257818222046,1.040068920316367,1.2223518043756485,,,,,0.0101401989808266,0.0936822976713056,0.0585801979250391,D0388
-0.741347,-0.0932146,0.0247837,10.49,1.3845543384552002,1.212487902243932,1.03748639493153,1.240832233428955,,,,,-0.0103636733503018,-0.2964598145442947,-0.0460634644623496,D0389
-1.29549,0.093241,0.00615898,10.528,2.491961870590846,0.4488446106513341,0.7635214637065756,0.8716347074508667,,,,,-0.0023311432016721,0.0274423194780502,-0.0580049716882058,D0390
-0.451661,0.039875,0.0196387,9.705,1.3122649431228637,1.1630078852176666,1.5890213949926968,0.950701825618744,,,,,-0.0044541551158368,-0.0401109756874865,-0.0081160045665455,D0391
-2.66761,0.0942315,0.024341,10.068,1.3873162110646566,1.21294473807017,1.0376463737981072,1.2413654518127442,,,,,-0.0162293425583892,-0.2185494836771271,-0.1147222591898753,D0392
